DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2020-04,1.8,u,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2020-05,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2020-06,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2020-07,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2020-08,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2020-09,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2020-10,0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2020-11,0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2020-12,0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2021-01,0.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2021-02,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2021-03,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2021-04,-0.8,u,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2021-05,-0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2021-06,-0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2021-07,0.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2021-08,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2021-09,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2021-10,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2021-11,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2021-12,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2022-01,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2022-02,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2022-03,3.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2022-04,4.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2022-05,5.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2022-06,6.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2022-07,7.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2022-08,9.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2022-09,9.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2022-10,11.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2022-11,11.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2022-12,12.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2023-01,13.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2023-02,14.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2023-03,15.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2023-04,15.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2023-05,14.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2023-06,14.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2023-07,13.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2023-08,11.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2023-09,10.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2023-10,9.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2023-11,8.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2023-12,7.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2024-01,5.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2024-02,4.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2024-03,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2024-04,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2024-05,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2024-06,0.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2024-07,0.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2024-08,0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2024-09,0.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2024-10,0.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2024-11,-0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2024-12,0.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2025-01,0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2025-02,0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2025-03,0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,France,2025-04,0.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2019-01,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2019-02,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2019-03,3.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2019-04,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2019-05,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2019-06,3.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2019-07,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2019-08,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2019-09,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2019-10,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2019-11,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2019-12,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2020-01,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2020-02,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2020-03,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2020-04,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2020-05,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2020-06,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2020-07,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2020-08,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2020-09,0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2020-10,0.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2020-11,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2020-12,-0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2021-01,0.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2021-02,-0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2021-03,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2021-04,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2021-05,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2021-06,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2021-07,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2021-08,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2021-09,3.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2021-10,5.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2021-11,7.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2021-12,10.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2022-01,11.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2022-02,13.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2022-03,14.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2022-04,18.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2022-05,22.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2022-06,24.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2022-07,25.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2022-08,26.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2022-09,26.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2022-10,28.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2022-11,27.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2022-12,27.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2023-01,27.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2023-02,26.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2023-03,24.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2023-04,21.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2023-05,19.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2023-06,17.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2023-07,18.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2023-08,15.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2023-09,14.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2023-10,10.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2023-11,8.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2023-12,6.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2024-01,5.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2024-02,4.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2024-03,4.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2024-04,4.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2024-05,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2024-06,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2024-07,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2024-08,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2024-09,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2024-10,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2024-11,2.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2024-12,3.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2025-01,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2025-02,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2025-03,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Croatia,2025-04,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2019-01,5.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2019-02,6.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2019-03,6.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2019-04,7.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2019-05,6.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2019-06,6.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2019-07,6.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2019-08,7.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2019-09,6.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2019-10,5.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2019-11,5.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2019-12,5.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2020-01,5.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2020-02,4.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2020-03,5.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2020-04,4.0,u,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2020-05,4.3,u,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2020-06,4.0,u,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2020-07,4.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2020-08,5.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2020-09,5.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2020-10,5.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2020-11,6.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2020-12,4.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2021-01,4.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2021-02,4.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2021-03,4.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2021-04,4.9,u,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2021-05,4.9,u,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2021-06,5.1,u,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2021-07,4.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2021-08,4.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2021-09,4.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2021-10,6.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2021-11,9.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2021-12,11.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2022-01,14.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2022-02,17.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2022-03,19.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2022-04,20.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2022-05,26.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2022-06,29.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2022-07,44.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2022-08,49.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2022-09,55.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2022-10,60.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2022-11,64.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2022-12,65.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2023-01,64.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2023-02,59.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2023-03,56.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2023-04,52.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2023-05,45.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2023-06,40.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2023-07,23.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2023-08,16.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2023-09,11.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2023-10,5.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2023-11,0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2023-12,-2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,Bread and cereals,Hungary,2024-01,-5.0,,
