DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2023-06,148,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2023-07,168,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2023-08,134,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2023-09,152,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2023-10,202,b,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2023-11,191,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2023-12,188,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2024-01,193,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2024-02,191,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2024-03,187,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2024-04,192,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2024-05,200,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2024-06,203,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2024-07,195,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2024-08,199,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2024-09,217,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2024-10,194,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2024-11,220,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2024-12,233,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2025-01,222,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2025-02,182,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2025-03,228,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2025-04,229,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2019-01,12925,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2019-02,12878,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2019-03,12743,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2019-04,12740,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2019-05,12552,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2019-06,12400,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2019-07,12379,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2019-08,12259,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2019-09,12283,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2019-10,12251,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2019-11,12349,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2019-12,12357,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2020-01,12367,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2020-02,12054,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2020-03,11676,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2020-04,11832,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2020-05,12173,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2020-06,12956,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2020-07,13754,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2020-08,14083,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2020-09,14027,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2020-10,13692,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2020-11,13366,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2020-12,13361,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2021-01,13409,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2021-02,13426,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2021-03,13382,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2021-04,13538,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2021-05,13312,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2021-06,13012,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2021-07,12708,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2021-08,12536,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2021-09,12294,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2021-10,12090,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2021-11,11890,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2021-12,11731,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2022-01,11554,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2022-02,11459,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2022-03,11452,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2022-04,11381,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2022-05,11337,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2022-06,11363,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2022-07,11258,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2022-08,11333,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2022-09,11324,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2022-10,11272,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2022-11,11318,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2022-12,11370,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2023-01,11289,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2023-02,11194,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2023-03,11134,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2023-04,11088,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2023-05,11059,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2023-06,11010,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2023-07,11179,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2023-08,11145,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2023-09,11233,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2023-10,11290,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2023-11,11170,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2023-12,11118,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2024-01,11180,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2024-02,11185,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2024-03,11048,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2024-04,11023,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2024-05,11052,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2024-06,11032,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2024-07,10964,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2024-08,10839,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2024-09,10820,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2024-10,10700,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2024-11,10619,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2024-12,10722,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2025-01,10813,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2025-02,10798,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2025-03,10887,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 20 countries (from 2023),2025-04,10680,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2019-01,31,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2019-02,32,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2019-03,33,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2019-04,35,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2019-05,35,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2019-06,32,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2019-07,28,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2019-08,28,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2019-09,30,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2019-10,29,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2019-11,30,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2019-12,32,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2020-01,35,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2020-02,36,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2020-03,38,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2020-04,44,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2020-05,50,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2020-06,55,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2020-07,52,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2020-08,54,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2020-09,55,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2020-10,57,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2020-11,54,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2020-12,51,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2021-01,52,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2021-02,49,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2021-03,46,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2021-04,45,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2021-05,47,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2021-06,45,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2021-07,43,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2021-08,40,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2021-09,39,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2021-10,36,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2021-11,37,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2021-12,39,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2022-01,42,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2022-02,40,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2022-03,40,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2022-04,40,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2022-05,41,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2022-06,42,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2022-07,41,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2022-08,40,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2022-09,38,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2022-10,39,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2022-11,39,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2022-12,38,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2023-01,38,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2023-02,38,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2023-03,44,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2023-04,46,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2023-05,50,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2023-06,53,,
